Area,ISO 3 code,Year,Area type,Continent,Ember region,EU,OECD,G20,G7,ASEAN,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change
Iran (Islamic Republic of),IRN,2002,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,138.41,11.12,8.74
Iran (Islamic Republic of),IRN,2003,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,152.22,13.81,9.98
Iran (Islamic Republic of),IRN,2004,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,163.09,10.87,7.14
Iran (Islamic Republic of),IRN,2005,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,176.39,13.3,8.16
Iran (Islamic Republic of),IRN,2006,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,193.2,16.81,9.53
Iran (Islamic Republic of),IRN,2007,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,202.44,9.24,4.78
Iran (Islamic Republic of),IRN,2008,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,208.3,5.86,2.89
Iran (Islamic Republic of),IRN,2009,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,217.73,9.43,4.53
Iran (Islamic Republic of),IRN,2010,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,231.99,14.26,6.55
Iran (Islamic Republic of),IRN,2011,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,230.58,-1.41,-0.61
Iran (Islamic Republic of),IRN,2012,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,241.61,11.03,4.78
Iran (Islamic Republic of),IRN,2013,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,250.98,9.37,3.88
Iran (Islamic Republic of),IRN,2014,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,269.74,18.76,7.47
Iran (Islamic Republic of),IRN,2015,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,277.57,7.83,2.9
Iran (Islamic Republic of),IRN,2016,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,283.67,6.1,2.2
Iran (Islamic Republic of),IRN,2017,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,300.85,17.18,6.06
Iran (Islamic Republic of),IRN,2018,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,308.64,7.79,2.59
Iran (Islamic Republic of),IRN,2019,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,312.02,3.38,1.1
Iran (Islamic Republic of),IRN,2020,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,330.41,18.39,5.89
Iran (Islamic Republic of),IRN,2021,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,349.61,19.2,5.81
Iran (Islamic Republic of),IRN,2022,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,360.61,11,3.15
Iran (Islamic Republic of),IRN,2023,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,379.43,18.82,5.22
Iran (Islamic Republic of),IRN,2024,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,392.8,13.37,3.52
Iraq,IRQ,2000,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,31.9,,
Iraq,IRQ,2001,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,32.25,0.35,1.1
Iraq,IRQ,2002,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,33.86,1.61,4.99
Iraq,IRQ,2003,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,28.33,-5.53,-16.33
Iraq,IRQ,2004,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,33.61,5.28,18.64
Iraq,IRQ,2005,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,31.64,-1.97,-5.86
Iraq,IRQ,2006,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,36.52,4.88,15.42
Iraq,IRQ,2007,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,35.44,-1.08,-2.96
Iraq,IRQ,2008,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,39.85,4.41,12.44
Iraq,IRQ,2009,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,43.44,3.59,9.01
Iraq,IRQ,2010,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,55.63,12.19,28.06
Iraq,IRQ,2011,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,61.13,5.5,9.89
Iraq,IRQ,2012,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,56.19,-4.94,-8.08
Iraq,IRQ,2013,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,68.14,11.95,21.27
Iraq,IRQ,2014,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,77.89,9.75,14.31
Iraq,IRQ,2015,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,79.81,1.92,2.47
Iraq,IRQ,2016,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,90.07,10.26,12.86
Iraq,IRQ,2017,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,99.22,9.15,10.16
Iraq,IRQ,2018,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,103.09,3.87,3.9
Iraq,IRQ,2019,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,121.76,18.67,18.11
Iraq,IRQ,2020,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,124.57,2.81,2.31
Iraq,IRQ,2021,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,125.56,0.99,0.79
Iraq,IRQ,2022,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,137.39,11.83,9.42
Iraq,IRQ,2023,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,153.42,16.03,11.67
Ireland,IRL,2000,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,23.72,,
Ireland,IRL,2001,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,24.33,0.61,2.57
Ireland,IRL,2002,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,25.3,0.97,3.99
Ireland,IRL,2003,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,25.99,0.69,2.73
Ireland,IRL,2004,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,26.75,0.76,2.92
Ireland,IRL,2005,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,27.62,0.87,3.25
Ireland,IRL,2006,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,28.85,1.23,4.45
Ireland,IRL,2007,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,29.66,0.81,2.81
Ireland,IRL,2008,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,30.34,0.68,2.29
Ireland,IRL,2009,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,28.7,-1.64,-5.41
Ireland,IRL,2010,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,28.58,-0.12,-0.42
Ireland,IRL,2011,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,27.62,-0.96,-3.36
Ireland,IRL,2012,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,27.5,-0.12,-0.43
Ireland,IRL,2013,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,27.78,0.28,1.02
Ireland,IRL,2014,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,27.93,0.15,0.54
Ireland,IRL,2015,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,28.71,0.78,2.79
Ireland,IRL,2016,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,29.49,0.78,2.72
Ireland,IRL,2017,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,29.98,0.49,1.66
Ireland,IRL,2018,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,30.87,0.89,2.97
Ireland,IRL,2019,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,31.35,0.48,1.55
Ireland,IRL,2020,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,31.82,0.47,1.5
Ireland,IRL,2021,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,33.17,1.35,4.24
Ireland,IRL,2022,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,33.86,0.69,2.08
Ireland,IRL,2023,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,34.64,0.78,2.3
Ireland,IRL,2024,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,35.94,1.3,3.75
Israel,ISR,2000,Country or economy,Asia,Middle East,0,1,0,0,0,Electricity demand,Demand,Demand,TWh,41.2,,
Israel,ISR,2001,Country or economy,Asia,Middle East,0,1,0,0,0,Electricity demand,Demand,Demand,TWh,42.55,1.35,3.28
Israel,ISR,2002,Country or economy,Asia,Middle East,0,1,0,0,0,Electricity demand,Demand,Demand,TWh,44.11,1.56,3.67
Israel,ISR,2003,Country or economy,Asia,Middle East,0,1,0,0,0,Electricity demand,Demand,Demand,TWh,45.57,1.46,3.31
Israel,ISR,2004,Country or economy,Asia,Middle East,0,1,0,0,0,Electricity demand,Demand,Demand,TWh,45.82,0.25,0.55
Israel,ISR,2005,Country or economy,Asia,Middle East,0,1,0,0,0,Electricity demand,Demand,Demand,TWh,46.94,1.12,2.44
Israel,ISR,2006,Country or economy,Asia,Middle East,0,1,0,0,0,Electricity demand,Demand,Demand,TWh,48.72,1.78,3.79
Israel,ISR,2007,Country or economy,Asia,Middle East,0,1,0,0,0,Electricity demand,Demand,Demand,TWh,51.71,2.99,6.14
Israel,ISR,2008,Country or economy,Asia,Middle East,0,1,0,0,0,Electricity demand,Demand,Demand,TWh,53.12,1.41,2.73
Israel,ISR,2009,Country or economy,Asia,Middle East,0,1,0,0,0,Electricity demand,Demand,Demand,TWh,50.95,-2.17,-4.09
Israel,ISR,2010,Country or economy,Asia,Middle East,0,1,0,0,0,Electricity demand,Demand,Demand,TWh,54.58,3.63,7.12
Israel,ISR,2011,Country or economy,Asia,Middle East,0,1,0,0,0,Electricity demand,Demand,Demand,TWh,55.38,0.8,1.47
Israel,ISR,2012,Country or economy,Asia,Middle East,0,1,0,0,0,Electricity demand,Demand,Demand,TWh,58.58,3.2,5.78
Israel,ISR,2013,Country or economy,Asia,Middle East,0,1,0,0,0,Electricity demand,Demand,Demand,TWh,56.64,-1.94,-3.31
Israel,ISR,2014,Country or economy,Asia,Middle East,0,1,0,0,0,Electricity demand,Demand,Demand,TWh,56.02,-0.62,-1.09
Israel,ISR,2015,Country or economy,Asia,Middle East,0,1,0,0,0,Electricity demand,Demand,Demand,TWh,59.03,3.01,5.37
Israel,ISR,2016,Country or economy,Asia,Middle East,0,1,0,0,0,Electricity demand,Demand,Demand,TWh,61.46,2.43,4.12
Israel,ISR,2017,Country or economy,Asia,Middle East,0,1,0,0,0,Electricity demand,Demand,Demand,TWh,61.79,0.33,0.54
Israel,ISR,2018,Country or economy,Asia,Middle East,0,1,0,0,0,Electricity demand,Demand,Demand,TWh,63.16,1.37,2.22
Israel,ISR,2019,Country or economy,Asia,Middle East,0,1,0,0,0,Electricity demand,Demand,Demand,TWh,65.65,2.49,3.94
Israel,ISR,2020,Country or economy,Asia,Middle East,0,1,0,0,0,Electricity demand,Demand,Demand,TWh,65.54,-0.11,-0.17
Israel,ISR,2021,Country or economy,Asia,Middle East,0,1,0,0,0,Electricity demand,Demand,Demand,TWh,66.63,1.09,1.66
Israel,ISR,2022,Country or economy,Asia,Middle East,0,1,0,0,0,Electricity demand,Demand,Demand,TWh,67.46,0.83,1.25
Israel,ISR,2023,Country or economy,Asia,Middle East,0,1,0,0,0,Electricity demand,Demand,Demand,TWh,67.48,0.02,0.03
Italy,ITA,2000,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,314.29,,
Italy,ITA,2001,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,320.28,5.99,1.91
Italy,ITA,2002,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,328.13,7.85,2.45
Italy,ITA,2003,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,337.24,9.11,2.78
Italy,ITA,2004,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,339.34,2.1,0.62
Italy,ITA,2005,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,343.78,4.44,1.31
Italy,ITA,2006,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,350.6,6.82,1.98
Italy,ITA,2007,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,352.45,1.85,0.53
Italy,ITA,2008,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,351.6,-0.85,-0.24
Italy,ITA,2009,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,331.32,-20.28,-5.77
Italy,ITA,2010,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,340.79,9.47,2.86
Italy,ITA,2011,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,344.1,3.31,0.97
Italy,ITA,2012,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,338.35,-5.75,-1.67
Italy,ITA,2013,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,328.16,-10.19,-3.01
Italy,ITA,2014,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,320.25,-7.91,-2.41
Italy,ITA,2015,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,326.08,5.83,1.82
Italy,ITA,2016,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,322.98,-3.1,-0.95
Italy,ITA,2017,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,329.85,6.87,2.13
Italy,ITA,2018,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,329.96,0.11,0.03
Italy,ITA,2019,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,328.13,-1.83,-0.55
Italy,ITA,2020,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,309.01,-19.12,-5.83
Italy,ITA,2021,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,328.28,19.27,6.24
Italy,ITA,2022,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,323.16,-5.12,-1.56
Italy,ITA,2023,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,312.75,-10.41,-3.22
Italy,ITA,2024,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,315.43,2.68,0.86
Jamaica,JAM,2000,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,6.77,,
Jamaica,JAM,2001,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,6.79,0.02,0.3
Jamaica,JAM,2002,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,6.96,0.17,2.5
Jamaica,JAM,2003,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,7.18,0.22,3.16
Jamaica,JAM,2004,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,7.25,0.07,0.97
Jamaica,JAM,2005,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,7.47,0.22,3.03
Jamaica,JAM,2006,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,7.5,0.03,0.4
Jamaica,JAM,2007,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,6.06,-1.44,-19.2
Jamaica,JAM,2008,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,4.23,-1.83,-30.2
Jamaica,JAM,2009,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,4.4,0.17,4.02
Jamaica,JAM,2010,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,4.32,-0.08,-1.82
Jamaica,JAM,2011,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,4.36,0.04,0.93
Jamaica,JAM,2012,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,4.31,-0.05,-1.15
Jamaica,JAM,2013,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,4.29,-0.02,-0.46
Jamaica,JAM,2014,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,4.26,-0.03,-0.7
Jamaica,JAM,2015,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,4.28,0.02,0.47
Jamaica,JAM,2016,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,4.49,0.21,4.91
Jamaica,JAM,2017,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,4.38,-0.11,-2.45
Jamaica,JAM,2018,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,3.96,-0.42,-9.59
Jamaica,JAM,2019,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,4.64,0.68,17.17
Jamaica,JAM,2020,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,4.28,-0.36,-7.76
Jamaica,JAM,2021,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,4.35,0.07,1.64
Jamaica,JAM,2022,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,4.49,0.14,3.22
Japan,JPN,2000,Country or economy,Asia,Asia,0,1,1,1,0,Electricity demand,Demand,Demand,TWh,1099.67,,
Japan,JPN,2001,Country or economy,Asia,Asia,0,1,1,1,0,Electricity demand,Demand,Demand,TWh,1083.14,-16.53,-1.5
Japan,JPN,2002,Country or economy,Asia,Asia,0,1,1,1,0,Electricity demand,Demand,Demand,TWh,1103.07,19.93,1.84
Japan,JPN,2003,Country or economy,Asia,Asia,0,1,1,1,0,Electricity demand,Demand,Demand,TWh,1092.59,-10.48,-0.95
Japan,JPN,2004,Country or economy,Asia,Asia,0,1,1,1,0,Electricity demand,Demand,Demand,TWh,1121.19,28.6,2.62
Japan,JPN,2005,Country or economy,Asia,Asia,0,1,1,1,0,Electricity demand,Demand,Demand,TWh,1153.07,31.88,2.84
Japan,JPN,2006,Country or economy,Asia,Asia,0,1,1,1,0,Electricity demand,Demand,Demand,TWh,1164.35,11.28,0.98
Japan,JPN,2007,Country or economy,Asia,Asia,0,1,1,1,0,Electricity demand,Demand,Demand,TWh,1180.11,15.76,1.35
Japan,JPN,2008,Country or economy,Asia,Asia,0,1,1,1,0,Electricity demand,Demand,Demand,TWh,1183.7,3.59,0.3
Japan,JPN,2009,Country or economy,Asia,Asia,0,1,1,1,0,Electricity demand,Demand,Demand,TWh,1114.02,-69.68,-5.89
Japan,JPN,2010,Country or economy,Asia,Asia,0,1,1,1,0,Electricity demand,Demand,Demand,TWh,1156.04,42.02,3.77
Japan,JPN,2011,Country or economy,Asia,Asia,0,1,1,1,0,Electricity demand,Demand,Demand,TWh,1104.2,-51.84,-4.48
Japan,JPN,2012,Country or economy,Asia,Asia,0,1,1,1,0,Electricity demand,Demand,Demand,TWh,1106.88,2.68,0.24
Japan,JPN,2013,Country or economy,Asia,Asia,0,1,1,1,0,Electricity demand,Demand,Demand,TWh,1087.76,-19.12,-1.73
Japan,JPN,2014,Country or economy,Asia,Asia,0,1,1,1,0,Electricity demand,Demand,Demand,TWh,1062.72,-25.04,-2.3
Japan,JPN,2015,Country or economy,Asia,Asia,0,1,1,1,0,Electricity demand,Demand,Demand,TWh,1030.12,-32.6,-3.07
Japan,JPN,2016,Country or economy,Asia,Asia,0,1,1,1,0,Electricity demand,Demand,Demand,TWh,1063.7,33.58,3.26
Japan,JPN,2017,Country or economy,Asia,Asia,0,1,1,1,0,Electricity demand,Demand,Demand,TWh,1076.86,13.16,1.24
Japan,JPN,2018,Country or economy,Asia,Asia,0,1,1,1,0,Electricity demand,Demand,Demand,TWh,1082.93,6.07,0.56
Japan,JPN,2019,Country or economy,Asia,Asia,0,1,1,1,0,Electricity demand,Demand,Demand,TWh,1047.4,-35.53,-3.28
Japan,JPN,2020,Country or economy,Asia,Asia,0,1,1,1,0,Electricity demand,Demand,Demand,TWh,1011.03,-36.37,-3.47
Japan,JPN,2021,Country or economy,Asia,Asia,0,1,1,1,0,Electricity demand,Demand,Demand,TWh,1034.67,23.64,2.34
Japan,JPN,2022,Country or economy,Asia,Asia,0,1,1,1,0,Electricity demand,Demand,Demand,TWh,1040.57,5.9,0.57
Japan,JPN,2023,Country or economy,Asia,Asia,0,1,1,1,0,Electricity demand,Demand,Demand,TWh,1006.73,-33.84,-3.25
Japan,JPN,2024,Country or economy,Asia,Asia,0,1,1,1,0,Electricity demand,Demand,Demand,TWh,1016.39,9.66,0.96
Jordan,JOR,2000,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,7.79,,
